Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales
106605,2024-03-09 19:00:00,Alex-Stanly,Ice Cream Mango,Medium,156.11,7,0.0,Nuts,81482,67.0,Male,Silver,Instapay,In-store,100,2.1,112,21.6,57.9,3.0,0,Ice Cream,Alexandria,1,19,152.99,1245.76
102573,2024-01-27 19:00:00,Cairo-Nasr City,Sweet Koshary Mix,Small,115.92,11,0.0,Pistachio,56680,18.0,Male,Gold,Instapay,Talabat,82,8.2,122,39.7,37.3,2.0,0,Signature,Greater Cairo,1,19,178.52,1453.64
107537,2024-03-19 12:00:00,Mansoura-Mashaya,Super B.Laban,Small,171.06,6,0.1,Nuts,51975,,Male,Silver,Cash,In-store,89,8.4,120,15.7,75.8,2.0,1,Signature,Delta,0,12,143.69,1067.41
106325,2024-03-06 21:00:00,Giza-Zayed,Rice Pudding Oven,Large,160.51,10,0.0,Pistachio,50956,44.0,Male,None,Wallet,Mobile App,28,11.4,117,39.1,57.5,3.0,0,Traditional,Greater Cairo,0,21,224.71,1829.81
100623,2024-01-07 11:30:00,Dubai-Marina,Sweet Koshary Mix,Medium,124.55,9,0.0,Lotus,63084,44.0,,Silver,Wallet,In-store,72,4.3,120,37.1,72.1,1.0,0,Signature,UAE,1,11,156.93,1277.88
101682,2024-01-18 12:15:00,Cairo-Zamalek,Qishtouza Nutella,Medium,154.76,6,0.0,Nutella,78535,39.0,Female,Bronze,Credit Card,ElMenus,87,4.1,103,39.0,72.0,5.0,0,Modern,Greater Cairo,0,12,130.0,1058.56
102127,2024-01-23 03:30:00,Cairo-Nasr City,Qishtouza Lotus,Medium,72.56,11,0.15,Lotus,85002,61.0,Female,Gold,Instapay,Mobile App,65,9.7,143,40.6,51.6,4.0,0,Modern,Greater Cairo,0,3,111.74,790.18
100788,2024-01-09 04:45:00,Riyadh-Olaya,Rice Pudding Oven,Small,149.31,8,0.0,Nutella,74688,16.0,Male,None,Cash,Mobile App,113,13.1,135,37.4,26.0,,0,Traditional,KSA,0,4,167.23,1361.71
103333,2024-02-04 17:00:00,Cairo-Zamalek,Rice Pudding Oven,Medium,143.6,3,0.0,Pistachio,74610,29.0,Female,None,Credit Card,In-store,38,12.5,145,26.2,34.7,,0,Traditional,Greater Cairo,1,17,60.31,491.11
107237,2024-03-16 09:00:00,Dubai-Marina,Rice Pudding Oven,Medium,171.57,5,0.1,,81594,57.0,Male,,Instapay,In-store,31,2.1,114,30.6,66.9,,0,Traditional,UAE,1,9,120.1,892.16
101093,2024-01-12 09:00:00,Riyadh-Olaya,Qishtouza Nutella,Small,68.01,5,0.05,None,63733,15.0,Male,Silver,Cash,Talabat,21,2.1,148,23.8,31.0,1.0,0,Modern,KSA,1,9,47.61,370.66
109104,2024-04-04 19:45:00,Dubai-Marina,Rice Pudding Nuts,Medium,119.74,2,0.0,Lotus,77319,65.0,Female,Gold,Cash,ElMenus,53,12.3,121,39.5,23.7,3.0,0,Traditional,UAE,0,19,33.53,273.01
105021,2024-02-22 07:00:00,Alex-Stanly,Om Ali Cream,Medium,50.62,8,0.05,Lotus,79712,23.0,Male,None,Cash,Mobile App,39,4.6,107,28.1,35.4,2.0,0,Traditional,Alexandria,0,7,56.69,441.4
109354,2024-04-07 10:15:00,Dubai-Marina,Om Ali Cream,Medium,127.12,10,0.0,Nuts,50557,69.0,,Silver,Wallet,ElMenus,116,8.2,111,21.1,46.5,3.0,0,Traditional,UAE,1,10,177.97,1449.17
105945,2024-03-02 22:00:00,Riyadh-Olaya,Super B.Laban,Medium,142.81,9,0.0,Pistachio,81576,45.0,Male,Silver,Wallet,Mobile App,68,2.5,123,36.3,83.5,,0,Signature,KSA,1,22,179.94,1465.23
103281,2024-02-04 04:00:00,Giza-Zayed,Super B.Laban,Large,74.93,1,0.15,,56346,,Male,None,Credit Card,ElMenus,79,12.7,137,44.2,21.2,5.0,0,Signature,Greater Cairo,1,4,10.49,74.18
108187,2024-03-26 06:30:00,Cairo-Zamalek,Ice Cream Mango,Small,149.29,3,0.0,None,66915,16.0,Male,,Cash,Talabat,99,7.3,147,41.6,44.9,4.0,0,Ice Cream,Greater Cairo,0,6,62.7,510.57
102202,2024-01-23 22:15:00,Tanta-Saeed,Rice Pudding Oven,Large,51.46,9,0.0,Nutella,88000,40.0,Male,Gold,Cash,Talabat,91,14.8,132,23.6,56.4,2.0,0,Traditional,Delta,0,22,64.84,527.98
101161,2024-01-13 02:00:00,Riyadh-Olaya,Rice Pudding Nuts,Medium,49.13,11,0.05,Nuts,71101,66.0,Female,Gold,Wallet,Mobile App,30,6.2,110,33.0,61.9,4.0,0,Traditional,KSA,1,2,75.66,589.07
105582,2024-02-28 03:15:00,Alex-Stanly,Sweet Koshary Mix,Medium,154.97,8,0.0,None,55568,51.0,Female,Bronze,Credit Card,In-store,38,6.1,143,31.4,35.2,3.0,0,Signature,Alexandria,0,3,173.57,1413.33
103593,2024-02-07 10:00:00,Alex-Stanly,Rice Pudding Oven,Large,87.6,6,0.0,Lotus,78369,,Male,Silver,Cash,In-store,53,14.1,147,19.7,34.4,3.0,0,Traditional,Alexandria,0,10,73.58,599.18
103953,2024-02-11 04:00:00,Cairo-Zamalek,Rice Pudding Oven,Large,106.53,5,0.0,None,83407,24.0,Male,Gold,Credit Card,ElMenus,105,3.3,120,25.0,45.1,2.0,1,Traditional,Greater Cairo,1,4,74.57,607.22
109692,2024-04-10 22:45:00,Alex-Stanly,Sweet Koshary Mix,Small,129.97,2,0.0,Nuts,73636,30.0,Male,Gold,Wallet,In-store,55,14.2,114,26.8,54.1,5.0,0,Signature,Alexandria,0,22,36.39,296.33
106248,2024-03-06 01:45:00,Cairo-Zamalek,Om Ali Cream,Medium,137.35,5,0.0,Nuts,53002,73.0,Male,Silver,Credit Card,Talabat,53,3.5,113,39.2,83.3,3.0,0,Traditional,Greater Cairo,0,1,96.15,782.9
104154,2024-02-13 06:15:00,Mansoura-Mashaya,Rice Pudding Oven,Small,122.99,5,0.0,Lotus,57566,29.0,Female,None,Cash,ElMenus,51,8.5,135,19.4,86.6,4.0,0,Traditional,Delta,0,6,86.09,701.04
100479,2024-01-05 23:30:00,Cairo-Nasr City,Rice Pudding Oven,Medium,68.08,8,0.0,Pistachio,54649,59.0,,Gold,Wallet,Talabat,22,10.1,101,38.1,89.5,1.0,0,Traditional,Greater Cairo,1,23,76.25,620.89
101353,2024-01-15 02:00:00,Dubai-Marina,Super B.Laban,Medium,171.27,9,0.0,None,58439,70.0,Male,None,Instapay,ElMenus,98,13.1,138,40.9,79.7,3.0,0,Signature,UAE,0,2,215.8,1757.23
104310,2024-02-14 21:15:00,Cairo-Nasr City,Rice Pudding Oven,Medium,97.72,10,0.0,None,83662,24.0,Male,Gold,Credit Card,In-store,19,11.0,121,15.9,20.6,2.0,0,Traditional,Greater Cairo,0,21,136.81,1114.01
105699,2024-02-29 08:30:00,Alex-Stanly,Om Ali Cream,Medium,124.56,11,0.0,Lotus,68434,56.0,Male,Bronze,Instapay,In-store,80,6.6,133,35.5,21.5,,0,Traditional,Alexandria,0,8,191.82,1561.98
102648,2024-01-28 13:45:00,Alex-Stanly,Rice Pudding Oven,Medium,71.03,7,0.05,Lotus,61234,36.0,Male,Gold,Credit Card,Talabat,35,11.7,121,32.3,81.9,,0,Traditional,Alexandria,1,13,69.61,541.96
108461,2024-03-29 03:00:00,Cairo-Zamalek,Qishtouza Nutella,Small,98.51,9,0.0,Pistachio,65269,30.0,Female,Bronze,Wallet,Mobile App,104,6.5,127,22.8,25.0,,0,Modern,Greater Cairo,1,3,124.12,1010.71
108199,2024-03-26 09:30:00,Giza-Zayed,Om Ali Cream,Medium,120.85,5,0.0,Lotus,85327,73.0,Female,Silver,Cash,ElMenus,86,1.2,127,42.7,33.8,4.0,0,Traditional,Greater Cairo,0,9,84.6,688.85
107690,2024-03-21 02:15:00,Alex-Stanly,Om Ali Cream,Large,85.4,10,0.05,,76353,20.0,Male,Gold,Wallet,Talabat,23,6.7,103,27.5,87.2,4.0,0,Traditional,Alexandria,0,2,119.56,930.86
109258,2024-04-06 10:15:00,Alex-Stanly,Om Ali Cream,Small,140.24,9,0.05,None,83204,50.0,Male,Gold,Credit Card,Mobile App,86,13.5,118,39.7,23.5,3.0,0,Traditional,Alexandria,1,10,176.7,1375.75
102590,2024-01-27 23:15:00,Dubai-Marina,Qishtouza Nutella,Large,177.1,5,0.0,Nutella,72027,,Female,Silver,Wallet,ElMenus,62,7.2,107,36.0,51.4,,0,Modern,UAE,1,23,123.97,1009.47
101034,2024-01-11 18:15:00,Tanta-Saeed,Ice Cream Mango,Large,42.07,8,0.0,Nutella,70653,52.0,Male,None,Cash,Mobile App,91,5.3,102,38.2,69.4,,1,Ice Cream,Delta,0,18,47.12,383.68
104687,2024-02-18 19:30:00,Dubai-Marina,Rice Pudding Oven,Medium,103.33,4,0.15,,75072,59.0,,Gold,Credit Card,Talabat,90,6.4,104,39.4,61.1,5.0,1,Traditional,UAE,1,19,57.86,409.18
105012,2024-02-22 04:45:00,Riyadh-Olaya,Qishtouza Lotus,Small,112.18,7,0.0,Lotus,53107,,Female,Silver,Wallet,ElMenus,74,13.2,132,37.1,48.1,1.0,0,Modern,KSA,0,4,109.94,895.2
102599,2024-01-28 01:30:00,Alex-Stanly,Super B.Laban,Medium,141.61,5,0.0,Nutella,72588,53.0,Male,,Cash,ElMenus,99,7.4,135,32.7,50.0,1.0,0,Signature,Alexandria,1,1,99.13,807.18
105820,2024-03-01 14:45:00,Giza-Zayed,Ice Cream Mango,Small,116.86,5,0.0,,64698,47.0,,Gold,Wallet,Talabat,83,2.3,101,44.1,65.9,1.0,0,Ice Cream,Greater Cairo,1,14,81.8,666.1
104609,2024-02-18 00:00:00,Tanta-Saeed,Om Ali Cream,Medium,112.74,4,0.0,None,85491,26.0,Male,Gold,Credit Card,ElMenus,97,9.4,140,37.1,87.1,3.0,0,Traditional,Delta,1,0,63.13,514.09
108471,2024-03-29 05:30:00,Riyadh-Olaya,Rice Pudding Nuts,Medium,111.19,11,0.0,Pistachio,59459,65.0,Female,None,Credit Card,Talabat,35,8.1,124,33.9,80.3,2.0,0,Traditional,KSA,1,5,171.23,1394.32
109041,2024-04-04 04:00:00,Giza-Zayed,Qishtouza Nutella,Large,149.21,5,0.0,,54780,48.0,Male,Gold,Cash,Talabat,61,4.6,147,34.9,24.7,3.0,0,Modern,Greater Cairo,0,4,104.45,850.5
107451,2024-03-18 14:30:00,Giza-Zayed,Om Ali Cream,Large,55.33,5,0.0,Lotus,78420,14.0,Female,Gold,Instapay,Mobile App,106,12.8,108,29.1,57.8,5.0,0,Traditional,Greater Cairo,0,14,38.73,315.38
104672,2024-02-18 15:45:00,Cairo-Nasr City,Ice Cream Mango,Large,101.57,6,0.0,Nutella,65169,27.0,,None,Instapay,Talabat,92,6.4,122,27.5,32.5,5.0,0,Ice Cream,Greater Cairo,1,15,85.32,694.74
105584,2024-02-28 03:45:00,Tanta-Saeed,Qishtouza Lotus,Medium,133.79,7,0.0,Lotus,87447,50.0,Female,Gold,Wallet,ElMenus,69,6.4,102,32.5,85.5,5.0,0,Modern,Delta,0,3,131.11,1067.64
103718,2024-02-08 17:15:00,Tanta-Saeed,Rice Pudding Nuts,Large,71.38,7,0.0,Nutella,77483,62.0,Male,None,Cash,Talabat,13,1.9,115,33.8,72.9,,0,Traditional,Delta,0,17,69.95,569.61
109328,2024-04-07 03:45:00,Riyadh-Olaya,Ice Cream Mango,Medium,120.21,6,0.0,Pistachio,57253,57.0,Male,Gold,Instapay,ElMenus,67,6.0,148,37.2,23.9,5.0,0,Ice Cream,KSA,1,3,100.98,822.24
103929,2024-02-10 22:00:00,Cairo-Nasr City,Rice Pudding Oven,Large,53.97,3,0.0,Nutella,60636,62.0,Female,,Instapay,ElMenus,20,10.0,127,39.8,72.7,2.0,0,Traditional,Greater Cairo,1,22,22.67,184.58
103618,2024-02-07 16:15:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,104.55,1,0.0,Lotus,65179,46.0,,,Wallet,In-store,72,11.5,127,31.8,23.1,4.0,0,Signature,Greater Cairo,0,16,14.64,119.19
101426,2024-01-15 20:15:00,Tanta-Saeed,Sweet Koshary Mix,Medium,149.0,10,0.1,Nutella,53256,60.0,Female,Gold,Credit Card,In-store,106,14.5,141,32.8,24.8,4.0,0,Signature,Delta,0,20,208.6,1549.6
109379,2024-04-07 16:30:00,Cairo-Nasr City,Qishtouza Nutella,Medium,58.23,8,0.05,Lotus,74465,67.0,Female,,Wallet,Mobile App,113,12.8,108,29.8,45.1,1.0,0,Modern,Greater Cairo,1,16,65.22,507.77
102920,2024-01-31 09:45:00,Tanta-Saeed,Qishtouza Lotus,Medium,141.3,2,0.0,Nutella,60232,18.0,Female,Gold,Credit Card,Talabat,102,12.9,127,23.3,69.7,4.0,0,Modern,Delta,0,9,39.56,322.16
103820,2024-02-09 18:45:00,Dubai-Marina,Super B.Laban,Small,152.77,10,0.05,Pistachio,80608,73.0,Female,None,Credit Card,ElMenus,57,2.4,114,29.3,82.5,2.0,1,Signature,UAE,1,18,213.88,1665.2
101872,2024-01-20 11:45:00,Mansoura-Mashaya,Rice Pudding Nuts,Medium,137.04,3,0.0,Nuts,58643,19.0,Male,Gold,Cash,Mobile App,50,11.9,123,27.5,46.7,3.0,0,Traditional,Delta,1,11,57.56,468.68
105488,2024-02-27 03:45:00,Cairo-Nasr City,Rice Pudding Nuts,Small,104.41,4,0.0,Pistachio,82152,22.0,Female,,Wallet,Talabat,12,13.0,133,31.7,89.8,1.0,0,Traditional,Greater Cairo,0,3,58.47,476.11
100481,2024-01-06 00:00:00,Giza-Zayed,Ice Cream Mango,Medium,158.33,9,0.05,None,72576,51.0,Female,Gold,Wallet,Mobile App,28,0.9,136,17.8,80.7,1.0,0,Ice Cream,Greater Cairo,1,0,199.5,1553.22
105973,2024-03-03 05:00:00,Alex-Stanly,Rice Pudding Oven,Large,79.57,5,0.0,Lotus,63389,49.0,Female,Gold,Cash,In-store,46,14.1,139,19.9,41.4,5.0,0,Traditional,Alexandria,1,5,55.7,453.55
109601,2024-04-10 00:00:00,Alex-Stanly,Super B.Laban,Medium,76.46,9,0.0,,59698,63.0,Male,Bronze,Wallet,In-store,37,5.6,106,19.5,69.6,3.0,0,Signature,Alexandria,0,0,96.34,784.48
102889,2024-01-31 02:00:00,Mansoura-Mashaya,Rice Pudding Oven,Large,141.74,6,0.0,Pistachio,63231,28.0,Male,None,Credit Card,ElMenus,77,9.8,112,31.5,22.2,2.0,0,Traditional,Delta,0,2,119.06,969.5
106687,2024-03-10 15:30:00,Cairo-Zamalek,Rice Pudding Oven,Medium,178.95,5,0.0,Nutella,58916,36.0,Female,Bronze,Credit Card,In-store,43,0.8,108,28.5,38.7,2.0,0,Traditional,Greater Cairo,1,15,125.27,1020.02
106316,2024-03-06 18:45:00,Cairo-Zamalek,Super B.Laban,Medium,179.66,7,0.0,Nuts,82665,33.0,Female,None,Cash,ElMenus,78,4.8,110,17.2,23.3,,0,Signature,Greater Cairo,0,18,176.07,1433.69
100528,2024-01-06 11:45:00,Cairo-Zamalek,Rice Pudding Oven,Small,177.97,7,0.0,Nuts,71924,52.0,Female,Gold,Credit Card,Mobile App,37,2.6,136,39.2,78.3,3.0,0,Traditional,Greater Cairo,1,11,174.41,1420.2
104130,2024-02-13 00:15:00,Alex-Stanly,Rice Pudding Oven,Medium,178.5,11,0.0,Nutella,86756,65.0,Male,Bronze,Credit Card,In-store,73,11.4,135,39.0,44.1,1.0,1,Traditional,Alexandria,0,0,274.89,2238.39
100723,2024-01-08 12:30:00,Giza-Zayed,Qishtouza Lotus,Medium,174.07,4,0.1,Nutella,56581,24.0,Female,None,Wallet,Mobile App,104,1.2,104,36.8,50.3,5.0,0,Modern,Greater Cairo,0,12,97.48,724.13
105121,2024-02-23 08:00:00,Cairo-Zamalek,Ice Cream Mango,Medium,9999.99,9,0.0,Nutella,69318,44.0,Male,Gold,Credit Card,ElMenus,28,5.6,121,43.5,26.7,2.0,0,Ice Cream,Greater Cairo,1,8,104.64,852.09
104723,2024-02-19 04:30:00,Tanta-Saeed,Qishtouza Lotus,Medium,106.86,10,0.1,Nutella,50693,28.0,Male,Silver,Wallet,In-store,82,13.1,132,19.5,45.4,2.0,0,Modern,Delta,0,4,149.6,1111.34
100221,2024-01-03 07:00:00,Alex-Stanly,Qishtouza Nutella,Medium,73.58,6,0.1,Nutella,51164,13.0,Female,Bronze,Credit Card,Talabat,79,10.1,137,35.3,51.6,5.0,0,Modern,Alexandria,0,7,61.81,459.14
109189,2024-04-05 17:00:00,Cairo-Zamalek,Sweet Koshary Mix,Small,129.78,11,0.05,Nutella,71649,42.0,Female,Silver,Wallet,ElMenus,40,9.8,118,17.9,32.5,,0,Signature,Greater Cairo,1,17,199.86,1556.06
101936,2024-01-21 03:45:00,Riyadh-Olaya,Qishtouza Nutella,Small,69.39,2,0.0,Nutella,80072,65.0,Female,Silver,Credit Card,Talabat,99,5.8,146,19.5,65.7,3.0,0,Modern,KSA,1,3,19.43,158.21
100345,2024-01-04 14:00:00,Alex-Stanly,Sweet Koshary Mix,Large,162.27,4,0.0,Nuts,58897,44.0,Female,None,Wallet,Talabat,53,5.4,115,22.0,89.1,,0,Signature,Alexandria,0,14,90.87,739.95
108333,2024-03-27 19:00:00,Cairo-Nasr City,Qishtouza Lotus,Medium,110.18,5,0.0,Nuts,75734,30.0,Male,Silver,Wallet,Talabat,76,1.8,118,32.7,56.7,2.0,0,Modern,Greater Cairo,0,19,77.13,628.03
109675,2024-04-10 18:30:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,77.51,2,0.0,Pistachio,88840,,Male,Bronze,Credit Card,ElMenus,26,8.5,142,30.9,49.5,3.0,0,Traditional,Delta,0,18,21.7,176.72
104484,2024-02-16 16:45:00,Giza-Zayed,Ice Cream Mango,Medium,90.63,4,0.1,Nuts,65136,37.0,Male,Gold,Credit Card,Talabat,45,13.1,117,36.3,33.7,3.0,0,Ice Cream,Greater Cairo,1,16,50.75,377.02
109707,2024-04-11 02:30:00,Cairo-Zamalek,Rice Pudding Oven,Medium,111.37,7,0.0,Pistachio,59769,,Male,Silver,Credit Card,Mobile App,98,4.6,114,40.7,22.9,1.0,0,Traditional,Greater Cairo,0,2,109.14,888.73
108487,2024-03-29 09:30:00,Tanta-Saeed,Super B.Laban,Small,65.41,5,0.0,Nutella,77335,27.0,,Gold,Wallet,Mobile App,114,7.6,138,21.0,22.3,1.0,0,Signature,Delta,1,9,45.79,372.84
109217,2024-04-06 00:00:00,Tanta-Saeed,Qishtouza Nutella,Large,82.83,4,0.15,,50001,37.0,Female,Bronze,Instapay,Mobile App,112,5.2,106,28.4,66.6,5.0,0,Modern,Delta,1,0,46.38,328.0
106904,2024-03-12 21:45:00,Alex-Stanly,Qishtouza Lotus,Medium,100.33,3,0.1,Nutella,75837,,Female,Bronze,Cash,Talabat,92,5.8,137,37.9,41.5,,0,Modern,Alexandria,0,21,42.14,313.03
109155,2024-04-05 08:30:00,Dubai-Marina,Qishtouza Lotus,Large,42.67,8,0.05,Nutella,77192,66.0,Male,Silver,Cash,In-store,93,13.0,115,23.8,46.5,1.0,0,Modern,UAE,1,8,47.79,372.08
105961,2024-03-03 02:00:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,156.93,10,0.0,Nutella,79938,58.0,Male,Bronze,Wallet,Mobile App,25,9.5,127,32.8,52.0,1.0,0,Traditional,Delta,1,2,219.7,1789.0
107035,2024-03-14 06:30:00,Alex-Stanly,Qishtouza Nutella,Medium,54.9,1,0.0,Nuts,71329,60.0,Male,None,Wallet,ElMenus,109,8.9,130,41.6,57.0,5.0,0,Modern,Alexandria,0,6,7.69,62.59
106052,2024-03-04 00:45:00,Dubai-Marina,Qishtouza Nutella,Medium,100.44,1,0.0,Nuts,70705,,Female,Silver,Instapay,Talabat,54,5.2,117,43.7,75.0,3.0,0,Modern,UAE,0,0,14.06,114.5
102392,2024-01-25 21:45:00,Tanta-Saeed,Ice Cream Mango,Large,110.68,11,0.15,Nuts,78673,38.0,Female,,Wallet,Talabat,51,6.6,124,18.7,66.6,5.0,0,Ice Cream,Delta,0,21,170.45,1205.31
107182,2024-03-15 19:15:00,Cairo-Nasr City,Om Ali Cream,Medium,120.98,3,0.0,,71735,45.0,Female,None,Cash,ElMenus,118,14.2,131,23.8,53.5,,0,Traditional,Greater Cairo,1,19,50.81,413.75
104329,2024-02-15 02:00:00,Alex-Stanly,Qishtouza Lotus,Medium,133.86,10,0.0,Pistachio,73517,24.0,Male,Silver,Cash,Talabat,96,13.2,104,37.0,48.8,4.0,0,Modern,Alexandria,0,2,187.4,1526.0
106453,2024-03-08 05:00:00,Tanta-Saeed,Qishtouza Nutella,Small,170.74,5,0.0,Lotus,65603,,,,Cash,Mobile App,107,9.0,144,22.9,83.0,2.0,0,Modern,Delta,1,5,119.52,973.22
101984,2024-01-21 15:45:00,Alex-Stanly,Sweet Koshary Mix,Small,124.53,11,0.0,Nuts,59487,56.0,,Silver,Instapay,Talabat,86,8.6,114,25.1,74.6,5.0,0,Signature,Alexandria,1,15,191.78,1561.61
108247,2024-03-26 21:30:00,Giza-Zayed,Sweet Koshary Mix,Small,66.57,4,0.0,,66196,45.0,Female,Gold,Credit Card,Talabat,100,0.8,145,31.0,72.0,3.0,0,Signature,Greater Cairo,0,21,37.28,303.56
101555,2024-01-17 04:30:00,Giza-Zayed,Qishtouza Lotus,Medium,101.64,3,0.0,None,76071,53.0,,Bronze,Credit Card,Talabat,41,13.3,134,38.9,43.4,4.0,0,Modern,Greater Cairo,0,4,42.69,347.61
104851,2024-02-20 12:30:00,Mansoura-Mashaya,Om Ali Cream,Large,167.96,9,0.0,Pistachio,68858,35.0,Male,Silver,Wallet,Talabat,30,5.9,147,16.5,71.7,1.0,0,Traditional,Delta,0,12,211.63,1723.27
109096,2024-04-04 17:45:00,Riyadh-Olaya,Qishtouza Nutella,Medium,61.96,6,0.15,Nuts,63728,47.0,Male,Gold,Wallet,In-store,26,1.6,129,16.3,74.1,1.0,0,Modern,KSA,0,17,52.05,368.05
109923,2024-04-13 08:30:00,Cairo-Zamalek,Qishtouza Lotus,Medium,150.67,3,0.05,Lotus,58207,31.0,Male,None,Cash,In-store,70,6.3,127,35.8,80.3,1.0,0,Modern,Greater Cairo,1,8,63.28,492.69
107533,2024-03-19 11:00:00,Giza-Zayed,Qishtouza Lotus,Medium,173.64,3,0.05,Nutella,84206,48.0,Male,Silver,Credit Card,ElMenus,102,5.6,149,43.5,85.4,1.0,0,Modern,Greater Cairo,0,11,72.93,567.8
106854,2024-03-12 09:15:00,Alex-Stanly,Rice Pudding Nuts,Large,133.1,7,0.0,None,60743,53.0,Male,None,Wallet,ElMenus,78,9.4,145,29.7,69.4,3.0,0,Traditional,Alexandria,0,9,130.44,1062.14
104642,2024-02-18 08:15:00,Mansoura-Mashaya,Om Ali Cream,Large,62.53,10,0.15,,57402,64.0,Female,,Instapay,In-store,30,11.8,103,31.7,47.7,4.0,0,Traditional,Delta,1,8,87.54,619.04
102882,2024-01-31 00:15:00,Mansoura-Mashaya,Super B.Laban,Large,136.16,8,0.1,None,67022,61.0,Male,None,Cash,Mobile App,65,12.4,110,31.8,45.2,3.0,0,Signature,Delta,0,0,152.5,1132.85
101678,2024-01-18 11:15:00,Alex-Stanly,Rice Pudding Nuts,Medium,105.28,7,0.0,Pistachio,65077,26.0,Male,,Instapay,Mobile App,32,6.2,148,39.5,50.4,3.0,0,Traditional,Alexandria,0,11,103.17,840.13
104886,2024-02-20 21:15:00,Mansoura-Mashaya,Qishtouza Nutella,Large,54.93,10,0.0,Lotus,74076,21.0,Male,Bronze,Instapay,In-store,29,13.8,104,23.8,81.5,3.0,0,Modern,Delta,0,21,76.9,626.2
101965,2024-01-21 11:00:00,Mansoura-Mashaya,Om Ali Cream,Medium,152.95,2,0.0,,79455,50.0,Male,Silver,Cash,Talabat,51,5.4,109,36.7,66.3,4.0,0,Traditional,Delta,1,11,42.83,348.73
100902,2024-01-10 09:15:00,Giza-Zayed,Ice Cream Mango,Medium,60.65,8,0.0,Nuts,50258,23.0,,None,Wallet,In-store,75,3.9,111,28.6,55.5,,0,Ice Cream,Greater Cairo,0,9,67.93,553.13
107131,2024-03-15 06:30:00,Mansoura-Mashaya,Rice Pudding Oven,Large,150.08,1,0.0,,71155,28.0,Male,Gold,Credit Card,Mobile App,31,5.6,104,27.5,27.1,4.0,0,Traditional,Delta,1,6,21.01,171.09
103069,2024-02-01 23:00:00,Giza-Zayed,Rice Pudding Oven,Large,163.33,6,0.0,Nutella,84072,55.0,Male,Bronze,Credit Card,Talabat,71,4.4,122,39.1,60.0,2.0,0,Traditional,Greater Cairo,0,23,137.2,1117.18
102297,2024-01-24 22:00:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,145.14,9,0.15,None,50393,71.0,Female,,Wallet,ElMenus,11,3.0,128,43.6,51.7,1.0,0,Traditional,Greater Cairo,0,22,182.88,1293.2
106238,2024-03-05 23:15:00,Cairo-Nasr City,Super B.Laban,Large,164.0,2,0.0,None,67260,67.0,Male,,Instapay,In-store,34,9.0,125,18.2,25.1,3.0,0,Signature,Greater Cairo,0,23,45.92,373.92
105863,2024-03-02 01:30:00,Cairo-Nasr City,Sweet Koshary Mix,Medium,166.13,7,0.0,Lotus,58049,58.0,Male,None,Instapay,Mobile App,90,13.6,136,20.8,82.0,4.0,0,Signature,Greater Cairo,1,1,162.81,1325.72
100297,2024-01-04 02:00:00,Tanta-Saeed,Sweet Koshary Mix,Large,139.22,3,0.05,Pistachio,51605,46.0,Female,Silver,Cash,Mobile App,36,13.6,141,23.9,54.5,,0,Signature,Delta,0,2,58.47,455.25
108779,2024-04-01 10:30:00,Tanta-Saeed,Rice Pudding Oven,Large,162.05,8,0.0,Nutella,81184,30.0,Female,None,Instapay,Talabat,85,6.8,123,22.4,70.6,,0,Traditional,Delta,0,10,181.5,1477.9
100058,2024-01-01 14:15:00,Cairo-Nasr City,Qishtouza Lotus,Large,60.11,10,0.0,,78609,54.0,,Silver,Instapay,ElMenus,109,12.3,103,19.6,27.2,4.0,0,Modern,Greater Cairo,0,14,84.15,685.25
107243,2024-03-16 10:30:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,51.44,8,0.0,Lotus,68835,53.0,Female,None,Wallet,In-store,37,13.1,144,37.2,65.4,2.0,0,Traditional,Greater Cairo,1,10,57.61,469.13
104386,2024-02-15 16:15:00,Alex-Stanly,Qishtouza Lotus,Large,149.12,8,0.0,Nuts,80152,66.0,Female,Silver,Instapay,Talabat,77,12.2,140,35.2,55.1,2.0,0,Modern,Alexandria,0,16,167.01,1359.97
102985,2024-02-01 02:00:00,Giza-Zayed,Super B.Laban,Medium,54.67,7,0.1,Lotus,76625,,,None,Cash,Talabat,37,5.2,107,42.3,68.5,,0,Signature,Greater Cairo,0,2,53.58,398.0
100028,2024-01-01 06:45:00,Cairo-Zamalek,Rice Pudding Nuts,Large,43.1,8,0.0,Nuts,80849,53.0,Male,None,Credit Card,In-store,25,9.5,110,41.7,42.0,2.0,1,Traditional,Greater Cairo,0,6,48.27,393.07
104408,2024-02-15 21:45:00,Riyadh-Olaya,Qishtouza Lotus,Medium,176.68,1,0.0,Nuts,65998,37.0,Female,Bronze,Cash,In-store,115,5.3,130,17.2,72.9,3.0,0,Modern,KSA,0,21,24.74,201.42
